After tests in California, the total number of Coronavirus cases was recorded as 2000 positive cases on a particular day. The number of cases increased by 500 on the second day, with 50 recoveries. On the third day, the total number of new cases spiked to 1500 with 200 recoveries. What's the total number of positive cases after the third day?	3750	When 500 new cases were recorded after the tests, the total number of positive cases increased to 2000 cases + 500 cases = 2500 cases. With 50 recoveries, the total number of cases reduced to 2500 cases - 50 cases = 2450 cases. On the third day, with 1500 new cases, the total number of cases became 2450 cases + 1500 cases = 3950 cases. If 200 people recovered from the virus, the total number of people with Coronavirus became 3950 cases - 200 cases = 3750 cases.
Caleb and his dad went fishing at the lake. Caleb caught 2 trouts and his dad caught three times as much as Caleb. How many more trouts did his dad catch compared to Caleb?	4	Caleb’s dad caught 2 x 3 = 6 trouts. His dad caught 6 - 2 = 4 more trouts than Caleb.
Christina has 3 snakes. 1 snake is 2 feet long. Another snake is 16 inches long. The last snake is 10 inches long. How many inches are all of her snakes combined?	50	The first snake is 24 inches because there are 12 inches in a foot. The snakes are 24 + 16 + 10 = 50 inches long.
Madeline has 5 boxes with 24 crayons in each. She noticed that 5/8 of the crayons in the 2 boxes were not yet used. In the 2 other boxes, only 2/3 of the crayons were used while the last box was not entirely used. How many unused crayons did Madeline have?	70	Two boxes of crayons have 24 x 5 / 8 = 15 unused crayons from each box. So, a total of 15 x 2 = 30 unused crayons are in the two boxes. For the other 2 boxes, there are 24 x 2 / 3 = 16 used crayons from each box. Hence, there are 24 - 16 = 8 unused crayons. So, a total of 8 x 2 = 16 unused crayons are in the other two boxes. Therefore, Madeline has a total of 30 + 16 + 24 = 70 unused crayons.
Yesterday, David and William were invited to a party. David broke 2 glasses, while his friend William broke 4 times the number of glasses David broke. How many glasses were broken?	10	William broke 4 * 2 = 8 glasses. So, David and William broke 8 + 2 = 10 glasses.
Thor is 13 times older than Captain America. Captain America is 7 times older than Peter Parker, and Ironman is 32 years older than Peter Parker. How old is Ironman if Thor is 1456 years old?	48	Captain America is 1456 / 13 = 112 years old. Peter Parker is 112 / 7 = 16 years old. Ironman is 16 + 32 = 48 years old.
Last year Dallas was 3 times the age of his sister Darcy. Darcy is twice as old as Dexter who is 8 right now. How old is Dallas now?	46	Darcy = 2 * Dexter = 2 * 8 = 16. Last year Darcy was 16 - 1 = 15. Dallas was 3 times Darcy last year = 3 * 15 = 45. Dallas is a year older now = 45 + 1 = 46. Dallas is 46 years old now.
In a section of the forest, there are 100 weasels and 50 rabbits. Three foxes invade this region and hunt the rodents. Each fox catches an average of 4 weasels and 2 rabbits per week. How many rabbits and weasels will be left after 3 weeks?	96	3 foxes catch 4 weasels each every week for a total of 3 * 4 = 12 weasels. 12 weasels are caught every week for 3 weeks for a total of 12 * 3 = 36 weasels. 3 foxes catch 2 rabbits each every week for a total of 3 * 2 = 6 rabbits. 6 rabbits are caught every week for 3 weeks for a total of 6 * 3 = 18 rabbits. There were originally 100 weasels so now there are 100 - 36 = 64 weasels left. There were originally 50 rabbits so now there are 50 - 18 = 32 rabbits left. There are 64 + 32 = 96 weasels and rabbits left.
Apple sold 100 iPhones at their New York store today for an average cost of $1000. They also sold 20 iPads for an average cost of $900 and 80 Apple TVs for an average cost of $200. What was the average cost across all products sold today?	670	The sales for iPhones were 100 iPhones * $1000 per iPhone on average = $100,000. The sales for iPads today were 20 iPads * $900 per iPad = $18,000. The sales for Apple TV’s today were 80 * $200 = $16,000. The total sales for Apple at their New York store today was $100,000 + $18,000 + $16,000 = $134,000. The total number of products sold was 100 + 20 + 80 = 200. The average cost per product sold was $134,000 total sales / 200 total products = $670.
Melody planted sunflowers from two different seed packets. She found that the sunflowers from Packet A were 20% taller than the sunflowers from Packet B. If the sunflowers from Packet A were 192 inches tall, how tall were the sunflowers from Packet B?	160	The height of the sunflowers from Packet A is the same as the height of the sunflowers from Packet B + 20%. If Y represents the height of the sunflowers from Packet B, Y + 0.20Y = the height of sunflowers from Packet A. We know the height of the sunflowers from Packet A is 192 inches = Y + 0.20Y or 1.2Y. To figure out Y, we would divide both sides of the equation by 1.2, like this: 192 / 1.2 = 1.2Y / 1.2 or 160 = Y.
Mr. Grey is purchasing gifts for his family. So far he has purchased 3 polo shirts for $26 each; 2 necklaces for $83 each; and 1 computer game for $90. Since Mr. Grey purchased all those using his credit card, he received a $12 rebate. What is the total cost of the gifts after the rebate?	322	Mr. Grey paid $26 / shirt x 3 shirts = $78 on polo shirts. He paid $83 / necklace x 2 necklaces = $166 on necklaces. So, he paid $78 + $166 + $90 = $334 for the gifts. After the rebate, the total cost of the gifts is now $334 - $12 = $322.
Mary bought 5 boxes of drinks at $6 each box and 10 boxes of pizzas at $14 each box for her pizza party. She paid $200 for all the items. How much change did she get back?	30	Mary spent 5 x $6 = $30 on drinks. She spent 10 x $14 = $140 on pizzas. She spent a total amount of $30 + $140 = $170. Therefore, Mary got a change of $200 - $170 = $30 after paying all the items for her pizza party.
Herbert is 10 years younger than Kris. If Kris is 24 years old now, how old will Herbert be next year?	15	Herbert is 24 - 10 = 14 years old now. Thus, Herbert will be 14 + 1 = 15 years old next year.
There are 16 people at a dinner party. There are 40 dinner rolls available for them. Half the people eat 1 1/2 rolls each. The other half eat 1/2 a roll each. How many dinner rolls are leftover?	24	Half the people at the party is 16 / 2 = 8 people. 8 people at the party eat 1 1 / 2 rolls each, 8 x 1 1 / 2 = 12 dinner rolls eaten. 8 people at the party eat 1 / 2 a roll each, 8 x 1 / 2 = 4 dinner rolls eaten. Combined, the people at the party ate 12 + 4 = 16 dinner rolls. There were originally 40 dinner rolls - 16 that got eaten = 24 dinner rolls leftover.
Rosie runs 6 miles per hour. She runs for 1 hour on Monday, 30 minutes on Tuesday, 1 hour on Wednesday, and 20 minutes on Thursday. If she wants to run 20 miles for the week, how many minutes should she run on Friday?	30	On Monday and Wednesday, Rosie runs 6 * 1 = 6 miles. On Tuesday, Rosie runs 6 * (30 minutes / 60 minutes) = 3 miles. On Thursday, Rosie runs 6 * (20 minutes / 60 minutes) = 2 miles. So far this week Rosie has run 6 + 3 + 6 + 2 = 17 miles. To reach her goal, she must run 20 - 17 = 3 miles on Friday. Thus, she should run for 6 / 3 = .5 hour which is 30 minutes.
Gary bought his first used car for $6,000. Gary borrowed the money from his dad who said he could pay him back the full amount over 5 years. Gary decided he would pay his dad back the full amount in 2 years. How much more is Gary spending per month to pay the loan off in 2 years instead of 5?	150	A full year has 12 months. So 2 years is 2 * 12 = 24 months. The loan amount is $6,000 that he will repay in 24 months so 6000 / 24 = $250 per month. If he paid his dad back in 5 years that 5 * 12 = 60 months. $6,000 loan spread out over 60 months is 6000 / 60 = $100 per month. To pay it off in 2 years instead of 5, Gary is paying 250 - 100 = $150 more per month.
Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?	195	Sansa earns $5 x 3 = $15 every day by selling three 8 - inch portraits. The price of the 16 - inch portrait is $5 x 2 = $10 each. So, she earns $10 x 5 = $50 every day by selling five 16 - inch portraits. Her total earnings is $50 + $15 = $65 every day. Therefore, the total amount she earns after 3 days is $65 x 3 = $195.
Archibald eats 1 apple a day for two weeks. Over the next three weeks, he eats the same number of apples as the total of the first two weeks. Over the next two weeks, he eats 3 apples a day. Over these 7 weeks, how many apples does he average a week?	10	He ate 14 apples the first two weeks because 14 x 1 = 14. He ate 14 apples in the next three weeks because 14 = 14. He ate 42 apples in the final two weeks because 14 x 3 = 42. He ate 70 apples in total. He averaged 10 apples a week because 70 / 7 = 10.
Susie has $200 in her piggy bank. If she puts 20% more money into her piggy bank, how much money she will have?	240	If Susie puts 20% more money into her piggy bank, she'll have 20 / 100 * 200 = $40 more in her piggy bank. The total amount of money in Susie's piggy bank will increase to $200 + $40 = $240.
Benny bought 2 soft drinks for$ 4 each and 5 candy bars. He spent a total of 28 dollars. How much did each candy bar cost?	4	Benny spent 2 * $4 = $8 on soft drinks. Benny spent a total of $28 - $8 on soft drinks = $20 on candy bars. Benny spent $20 / 5 candy bars = $4 for each candy bar.
Jack has a stack of books that is 12 inches thick. He knows from experience that 80 pages is one inch thick. If he has 6 books, how many pages is each one on average?	160	There are 960 pages because 80 x 12 = 960. Each book is 160 pages because 960 / 6 = 160.
